request_id,evaluation_id,run_id,item_begin,is_success,is_excluded,hard_failure,cycle_length_in_seconds,ml_model
Oco1ZYurcmvTtwv03fBbiA==,6071,20211125-220711-TvgmP87J,2021-11-25 22:19:23.716556 UTC,TRUE,FALSE,FALSE,5.453,model_B
tC26adylqRTxQ3HccRXrsQ==,6071,20211125-220711-TvgmP87J,2021-11-25 22:19:29.170097 UTC,TRUE,FALSE,FALSE,5.157,model_B
tFgzeWVm+kSSGOoo0x8cSw==,6071,20211125-220711-TvgmP87J,2021-11-25 22:19:34.327689 UTC,FALSE,TRUE,FALSE,0.588,model_B
lRKF380eM7aRBGkEQfo+7g==,6072,20211125-223525-ReiPhytw,2021-11-25 22:36:00.469868 UTC,TRUE,FALSE,FALSE,5.288,model_B
iq8YqjN7PEiEf46d3Sjgbg==,6072,20211125-223525-ReiPhytw,2021-11-25 22:36:05.758543 UTC,FALSE,FALSE,TRUE,7.593,model_B
yNMJUQEUUbQiznn2RlAVGA==,6072,20211125-223525-ReiPhytw,2021-11-25 22:36:40.471933 UTC,TRUE,FALSE,FALSE,4.927,model_B
eI+fiVqg6QD/HS/E6YL1sw==,6072,20211125-223525-ReiPhytw,2021-11-25 22:36:45.399322 UTC,TRUE,FALSE,FALSE,4.608,model_B
/J3D/hNK88qofnFtTH+w4w==,6072,20211125-223525-ReiPhytw,2021-11-25 22:36:50.008103 UTC,FALSE,TRUE,FALSE,0.601,model_B
oHFEzjuIsbG04uBTyvbd0g==,6072,20211125-223525-ReiPhytw,2021-11-25 22:37:55.840493 UTC,TRUE,FALSE,FALSE,6.854,model_B
vzUyI5VaSuuA2TjFQaerjg==,6072,20211125-223525-ReiPhytw,2021-11-25 22:38:02.694946 UTC,TRUE,FALSE,FALSE,3.948,model_B
Z0cid94aUGf58MczYt7q1A==,6072,20211125-223525-ReiPhytw,2021-11-25 22:38:06.643582 UTC,FALSE,FALSE,FALSE,1.391,model_B
IivSjPMw1EySUJtsTZK3lA==,6072,20211125-223525-ReiPhytw,2021-11-25 22:38:24.823155 UTC,TRUE,FALSE,FALSE,4.683,model_B
zOFJj5jAgw9bPJ95msBNUg==,6072,20211125-223525-ReiPhytw,2021-11-25 22:38:29.50637 UTC,FALSE,FALSE,FALSE,0.739,model_B
eCQJ73Av/+qefvb6agfxvA==,6072,20211125-223525-ReiPhytw,2021-11-25 22:41:27.447303 UTC,FALSE,TRUE,FALSE,0.884,model_B
CycYJknU56DCc5t3aCROhQ==,6072,20211125-223525-ReiPhytw,2021-11-25 22:41:46.380144 UTC,FALSE,TRUE,FALSE,0.982,model_B
uGXPqOqye7ePsJCrpzxD5Q==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:15.472131 UTC,TRUE,FALSE,FALSE,6.304,model_B
e/2WXkEzX+HKxlNw3tyr5Q==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:21.776591 UTC,TRUE,FALSE,FALSE,4.902,model_B
gqDsf4G6JSCa2lJqMVfXrw==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:26.679424 UTC,TRUE,FALSE,FALSE,4.854,model_B
NRC2cuPIX25puDhyQ5Kaog==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:31.534359 UTC,TRUE,FALSE,FALSE,5.242,model_B
0uWW4FWXHdq+ymB2iqbDpg==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:36.776636 UTC,TRUE,FALSE,FALSE,4.816,model_B
KLzykkKaZXDDS/ySIhxGGg==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:41.592798 UTC,TRUE,FALSE,FALSE,5.099,model_B
Lz3V/H8YTkSzS2Ix6Naoxg==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:05:46.692467 UTC,FALSE,TRUE,FALSE,0.698,model_B
vgVUihejEyabWazUgCf4oA==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:07:44.474721 UTC,TRUE,FALSE,FALSE,6.529,model_B
f/m086zPlg/16olRRD4JZw==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:07:51.003869 UTC,TRUE,FALSE,FALSE,4.784,model_B
nI0xVNxuNVUyqJV4TMYccw==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:07:55.78867 UTC,TRUE,FALSE,FALSE,6.108,model_B
upZZalG/Yb1NLKhs8ZFQeg==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:08:01.896772 UTC,TRUE,FALSE,FALSE,4.945,model_B
wF3xv/Fvx56Zt9G+jMG2HA==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:08:06.84273 UTC,TRUE,FALSE,FALSE,4.745,model_B
tXvcpOAUmUJrckmXc0rhtA==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:08:11.588367 UTC,TRUE,FALSE,FALSE,4.649,model_B
larWzU75gFC3EwQ4H4wv+A==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:08:16.238203 UTC,FALSE,TRUE,FALSE,0.589,model_B
WhhtRGLOxN2rXcIr9KgVyQ==,6069,20211125-210403-ntIRaU2q,2021-11-25 21:09:46.400864 UTC,FALSE,TRUE,FALSE,0.86,model_B
fomBzSakT6oEJY8PtpJGEQ==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:20.486262 UTC,TRUE,FALSE,FALSE,6.408,model_B
sLi/T5yCO21AWMT9VJ1mtw==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:26.894409 UTC,TRUE,FALSE,FALSE,4.656,model_B
0v1rr8WN9EbaQPWplrjs0Q==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:31.551338 UTC,TRUE,FALSE,FALSE,5.04,model_B
Q0bSI7KhBtXl2x1v5S8vsw==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:36.592227 UTC,TRUE,FALSE,FALSE,5.067,model_B
B3k4yOWndWXqMgtRjPJh7Q==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:41.659935 UTC,TRUE,FALSE,FALSE,4.991,model_B
y9HWDmS/iOwz4euuF/xKbw==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:46.65128 UTC,TRUE,FALSE,FALSE,4.903,model_B
Chw6NUseB+tQoR8ipj6xxg==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:57:51.554949 UTC,FALSE,TRUE,FALSE,0.771,model_B
wYdk2pAIBMEJ9z6wyckiVA==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:59:41.239452 UTC,TRUE,FALSE,FALSE,6.517,model_B
fmbcKH1Lr0ImSb7R4fn9Qw==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:59:47.756744 UTC,TRUE,FALSE,FALSE,5.002,model_B
FJGIbAV6vvH15wMLejNxEA==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:59:52.759039 UTC,TRUE,FALSE,FALSE,4.79,model_B
3hXEmTXzYKTmGbiY5F3LCw==,6050,20211125-205428-qcDZKmKT,2021-11-25 20:59:57.550029 UTC,TRUE,FALSE,FALSE,4.803,model_B
Yzn2apemjPGXsPziZ8G90Q==,6050,20211125-205428-qcDZKmKT,2021-11-25 21:00:02.353769 UTC,TRUE,FALSE,FALSE,4.893,model_B
abe0DVu3IVjS0lBix/ZbQw==,6050,20211125-205428-qcDZKmKT,2021-11-25 21:00:07.246873 UTC,TRUE,FALSE,FALSE,4.91,model_B
A6Xk5qqTBE/XflAJlpga2Q==,6050,20211125-205428-qcDZKmKT,2021-11-25 21:00:12.156959 UTC,FALSE,TRUE,FALSE,0.441,model_B
PWRiozWACXW8W86Z3LNdog==,6070,20211125-212808-61ndcBei,2021-11-25 21:29:49.757812 UTC,TRUE,FALSE,FALSE,6.289,model_B
O/N2LMYiOSWjgosVm1q9Mw==,6070,20211125-212808-61ndcBei,2021-11-25 21:29:56.046891 UTC,TRUE,FALSE,FALSE,6.312,model_B
512KbzzfJUkUcBIWQouvIw==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:02.359873 UTC,TRUE,FALSE,FALSE,12.095,model_B
kkRXLUjXEoCFZYYHiSG8Sg==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:14.45583 UTC,TRUE,FALSE,FALSE,5.06,model_B
PFsUv66twfk25pZBvIX+gA==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:19.516382 UTC,TRUE,FALSE,FALSE,7.088,model_B
0Ia1oYofK2XxIJc5pDOKuA==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:26.605346 UTC,TRUE,FALSE,FALSE,5.386,model_B
W1RDbpGzYFn0CGU2t8arlg==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:31.991579 UTC,TRUE,FALSE,FALSE,9.532,model_B
M2mcxhq4WefbhOL8okCBOg==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:41.523736 UTC,TRUE,FALSE,FALSE,13.783,model_B
/LhSVRNTaBqRUzHzZeet6w==,6070,20211125-212808-61ndcBei,2021-11-25 21:30:55.307242 UTC,TRUE,FALSE,FALSE,4.986,model_B
NkuqtjLYxlZS8f9VVleChQ==,6070,20211125-212808-61ndcBei,2021-11-25 21:31:00.294094 UTC,TRUE,FALSE,FALSE,4.877,model_B
0XhuR5jdICIs7MYjFsFZzQ==,6070,20211125-212808-61ndcBei,2021-11-25 21:31:05.171195 UTC,TRUE,FALSE,FALSE,4.761,model_B
KuDpfUBydcUrCQAAiw4d2g==,6070,20211125-212808-61ndcBei,2021-11-25 21:31:09.932341 UTC,FALSE,FALSE,TRUE,6.413,model_B
SgE/3AYu3gNLe8qhK+WmLg==,6070,20211125-212808-61ndcBei,2021-11-25 21:32:06.019153 UTC,TRUE,FALSE,FALSE,5.53,model_B
MnRvv80y30J2BTQZNpeIwQ==,6070,20211125-212808-61ndcBei,2021-11-25 21:32:11.550135 UTC,TRUE,FALSE,FALSE,8.999,model_B
taluELRGy8wguHPHdXdyvg==,6070,20211125-212808-61ndcBei,2021-11-25 21:32:20.549491 UTC,TRUE,FALSE,FALSE,6.399,model_B
3hdOcLHjRqP36/tVzypLUg==,6070,20211125-212808-61ndcBei,2021-11-25 21:32:26.949387 UTC,TRUE,FALSE,FALSE,11.099,model_B
M17aNC+2xTSTWf+EZnrZTw==,6070,20211125-212808-61ndcBei,2021-11-25 21:32:38.049286 UTC,FALSE,TRUE,FALSE,0.506,model_B
xTGHfZfKRSJjdQoaCrRsCA==,6070,20211125-212808-61ndcBei,2021-11-25 21:35:33.640208 UTC,TRUE,FALSE,FALSE,6.644,model_B
mV0IJevB0dtub8tkf8an/A==,6070,20211125-212808-61ndcBei,2021-11-25 21:35:40.284978 UTC,TRUE,FALSE,FALSE,6.115,model_B
0paFdyuGfA7kSMghCgsKLw==,6070,20211125-212808-61ndcBei,2021-11-25 21:35:46.40019 UTC,TRUE,FALSE,FALSE,5.046,model_B
EPODVqaZMWFBNUbveX8+/Q==,6070,20211125-212808-61ndcBei,2021-11-25 21:35:51.447078 UTC,TRUE,FALSE,FALSE,4.795,model_B
01QcmRQFwH6fXAx5lvgJew==,6070,20211125-212808-61ndcBei,2021-11-25 21:35:56.242461 UTC,TRUE,FALSE,FALSE,16.65,model_B
36RzLTLgDI6STe3rnSYCeg==,6070,20211125-212808-61ndcBei,2021-11-25 21:36:12.893418 UTC,TRUE,FALSE,FALSE,4.973,model_B
0pwiuTyudilbPfe6VStNIg==,6070,20211125-212808-61ndcBei,2021-11-25 21:36:17.866519 UTC,TRUE,FALSE,FALSE,34.452,model_B
W5Zc0tavRfLuUJNubplpXw==,6070,20211125-212808-61ndcBei,2021-11-25 21:36:52.319166 UTC,TRUE,FALSE,FALSE,10.631,model_B
SNmZcAjOzxluHKxI/1zI+Q==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:02.950521 UTC,TRUE,FALSE,FALSE,6.654,model_B
vV5wHPS8mAcifhp1JGoirg==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:09.605312 UTC,TRUE,FALSE,FALSE,8.101,model_B
RAv8TZ8K4fMyqrO04fdJew==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:17.706912 UTC,TRUE,FALSE,FALSE,5.236,model_B
1DZuiJ/papqFf5YQl4C4RA==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:22.943112 UTC,TRUE,FALSE,FALSE,5.35,model_B
+4xNnLAsvMDzbqc8JBogOA==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:28.294077 UTC,TRUE,FALSE,FALSE,16.35,model_B
Gy2JSLkJ9+LJpjC2NQUDUQ==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:44.64465 UTC,TRUE,FALSE,FALSE,8.107,model_B
udGqYlk5I2rotAv+iLaTPA==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:52.751898 UTC,TRUE,FALSE,FALSE,4.987,model_B
sgGv9jPW/eHWttHG0W5bvA==,6070,20211125-212808-61ndcBei,2021-11-25 21:37:57.739062 UTC,FALSE,FALSE,FALSE,13.089,model_B
HkPd/ea8aKjmjVPby5eUkw==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:29:14.75029 UTC,TRUE,FALSE,FALSE,6.045,model_B
rKVhzgKqmPG+O7FRgDqtNA==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:29:20.796113 UTC,FALSE,FALSE,TRUE,6.114,model_B
eDw4bKOEf5AjsQaoQDK/4w==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:29:30.914809 UTC,TRUE,FALSE,FALSE,6.955,model_B
Hq4/HMyJqARoFr5Ldu9XkA==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:29:37.870355 UTC,FALSE,TRUE,FALSE,0.595,model_B
F4w7lgENDQ3PEQFG75s5Wg==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:31:20.413598 UTC,TRUE,FALSE,FALSE,6.093,model_B
YylHXea/Y11DKCMp/LKOTw==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:31:26.506771 UTC,TRUE,FALSE,FALSE,6.306,model_B
w3oRpAN+JI08TILAuVqfCg==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:31:32.812951 UTC,TRUE,FALSE,FALSE,9.262,model_B
Xn1+ISXl0otvfNPZgtYC5A==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:31:42.075177 UTC,FALSE,TRUE,FALSE,0.873,model_B
ymQ58iI/K7ySilJvC9EA3A==,6053,20211125-222806-6QKs5cCS,2021-11-25 22:32:18.742694 UTC,FALSE,TRUE,FALSE,0.9,model_B
k8GscTHYDPK09yhPFXXv0w==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:00.199158 UTC,TRUE,FALSE,FALSE,6.729,model_B
V9mO9P3SXIXY26rG2gz86Q==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:06.92908 UTC,TRUE,FALSE,FALSE,4.729,model_B
xmJGxwwLmyx7PkOSEqqo2A==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:11.658633 UTC,TRUE,FALSE,FALSE,9.489,model_B
tLpkywFAvHu4fsjNwekYhA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:21.148111 UTC,FALSE,FALSE,TRUE,5.328,model_B
1vfO1G2GFguvQ6V9oNPp3g==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:33.995018 UTC,TRUE,FALSE,FALSE,11.265,model_B
tfohy2QvkdGmo/53Zalqgg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:45.260646 UTC,TRUE,FALSE,FALSE,5.19,model_B
m/BZ5sUn4TOUL8uXfMs46w==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:50.451436 UTC,TRUE,FALSE,FALSE,5.709,model_B
ytrMy+dlbHfzDhmUdGPmwA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:35:56.1607 UTC,FALSE,FALSE,TRUE,6.04,model_B
kddac2o3ywloXSXi/20W9g==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:36:21.949112 UTC,FALSE,FALSE,TRUE,6.78,model_B
pwQUlalXzIi27q1h721MHQ==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:36:35.511485 UTC,FALSE,FALSE,TRUE,6.502,model_B
e1j5RQ2pA28emCLbgCWWTg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:36:44.636826 UTC,TRUE,FALSE,FALSE,5.212,model_B
zopzzaT3Hrx51cXPb3TtHA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:36:49.849639 UTC,TRUE,FALSE,FALSE,5.253,model_B
kd+iR2kmV166L8FHx1Kj4A==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:36:55.103431 UTC,FALSE,FALSE,TRUE,6.598,model_B
iN5pzZae7qhVLJmB58A/Ag==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:37:04.651824 UTC,FALSE,FALSE,TRUE,10.982,model_B
i9sMRtjkAb2g/QDyYHA95Q==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:37:19.927569 UTC,TRUE,FALSE,FALSE,5.233,model_B
JFfGUCI8sfe+KxCrBfsnfw==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:37:25.161381 UTC,FALSE,FALSE,TRUE,5.468,model_B
yQmf0yJdbCJWIhwUcoyrng==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:37:34.27644 UTC,FALSE,TRUE,FALSE,0.821,model_B
f7kS1GQQ75J5eJXUxPfDmQ==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:44:48.825132 UTC,TRUE,FALSE,FALSE,7.18,model_B
BZ6tjKRm0fSVYOdMCLz0UA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:44:56.005192 UTC,TRUE,FALSE,FALSE,4.557,model_B
5YZpkX25JodWxixP0r10VA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:00.562836 UTC,TRUE,FALSE,FALSE,4.527,model_B
3dwapQv3lomq+JPfw10nEA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:05.08984 UTC,TRUE,FALSE,FALSE,4.986,model_B
ufP6F47FcMhoW/xbdGGyYQ==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:10.075877 UTC,TRUE,FALSE,FALSE,4.573,model_B
L1PwSUg7pGINnC902O6Gfw==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:14.649738 UTC,TRUE,FALSE,FALSE,4.803,model_B
lqU+gxyDmZjfolfof1Yx/w==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:19.453291 UTC,TRUE,FALSE,FALSE,5.224,model_B
0P/9PbY5Qu7ZPm/5tklsQg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:24.677654 UTC,TRUE,FALSE,FALSE,16.231,model_B
8FuWyhbTSPfUZ45trjrRow==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:40.909564 UTC,TRUE,FALSE,FALSE,5.388,model_B
dB/N5+K4m8BB4IVfw46Yew==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:45:46.297725 UTC,TRUE,FALSE,FALSE,20.77,model_B
jJxjKDOd7+c88PHgxX30gA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:46:07.068201 UTC,TRUE,FALSE,FALSE,14.293,model_B
/9ZOrNF07QhTPArKhhvtiw==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:46:21.362171 UTC,TRUE,FALSE,FALSE,10.153,model_B
h6IS1Fglp4ckecUQenx1ug==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:46:31.515855 UTC,TRUE,FALSE,FALSE,8.5,model_B
+Za7xldDKUtsbfD8adJTXQ==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:46:40.016389 UTC,TRUE,FALSE,FALSE,19.491,model_B
mE5NXV0ajXf74jFKX6oPbw==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:46:59.507552 UTC,TRUE,FALSE,FALSE,4.773,model_B
jdq3twYJvC0CVnzH7Msu/Q==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:04.281229 UTC,TRUE,FALSE,FALSE,14.362,model_B
qwofrJSV6+DeJApmPJRcKg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:18.64347 UTC,TRUE,FALSE,FALSE,7.075,model_B
rCrgGqpkaYSayCvZGuwjUg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:25.718694 UTC,TRUE,FALSE,FALSE,13.39,model_B
7KRxF98kS8thvjjdt//0zA==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:39.108961 UTC,TRUE,FALSE,FALSE,6.811,model_B
/vWMDqOW7zdkKAn+m7NJrg==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:45.920943 UTC,TRUE,FALSE,FALSE,6.986,model_B
CODrAcIZKnhqQiOTKGapqQ==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:47:52.90726 UTC,TRUE,FALSE,FALSE,12.705,model_B
iPj6V65ybm+smdl6tMnZ3Q==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:48:05.613221 UTC,TRUE,FALSE,FALSE,7.154,model_B
hg3e2CwLHdfCm7e6Yn+i6g==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:48:12.768194 UTC,TRUE,FALSE,FALSE,11.015,model_B
M6lnbtEuJ8woqhptoRH5fw==,6049,20211125-183448-nZyPYDPK,2021-11-25 18:48:23.783314 UTC,FALSE,FALSE,FALSE,7.83,model_B
CDsuzwOKb49WXa5fXrJ8vw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:15:35.756042 UTC,TRUE,FALSE,FALSE,6.488,model_B
RBdN2OETuswBDLpyPAiWEg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:15:42.24482 UTC,TRUE,FALSE,FALSE,4.857,model_B
5fHMu0PmfTRSljRJ3o3ZMw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:15:47.102591 UTC,TRUE,FALSE,FALSE,4.943,model_B
MiUwRgDwjOJ5TypgrGtnLA==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:15:52.046231 UTC,TRUE,FALSE,FALSE,4.898,model_B
sBdjaGnObzJZDZQs7c7cIg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:15:56.9449 UTC,TRUE,FALSE,FALSE,4.794,model_B
slZr6SGr10Oo2K54L8yCkg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:01.73965 UTC,TRUE,FALSE,FALSE,4.682,model_B
izUB+owaJU3qAaaDeTMHaw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:06.422458 UTC,TRUE,FALSE,FALSE,4.714,model_B
Lazytze/lRjuZC06JpqYbg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:11.137356 UTC,TRUE,FALSE,FALSE,6.771,model_B
0X2DPoTAWFmPeOTBsthfIQ==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:17.909211 UTC,TRUE,FALSE,FALSE,5.099,model_B
bWzfUxA1EoRd80BU5/13UA==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:23.008853 UTC,TRUE,FALSE,FALSE,5.472,model_B
uS2mNGbNcZRGG2bVxn/nxg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:28.481109 UTC,TRUE,FALSE,FALSE,5.004,model_B
yhQq4NEDztloOF8jgVlWFA==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:33.485977 UTC,TRUE,FALSE,FALSE,8.148,model_B
jcESwtntsSWuFmBMcaFnvA==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:41.634407 UTC,TRUE,FALSE,FALSE,4.851,model_B
+1w4D7VlyA9KvPuzDVXKuw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:46.485571 UTC,TRUE,FALSE,FALSE,4.806,model_B
HHy7HW/HSX9Xd1VxybdSBQ==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:51.292319 UTC,TRUE,FALSE,FALSE,5.153,model_B
30eBTAB3z4UvC3qhVLbjZg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:16:56.446253 UTC,TRUE,FALSE,FALSE,5.141,model_B
wgAOSpMIndi7pNw12Lgmyw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:17:01.58805 UTC,FALSE,TRUE,FALSE,0.752,model_B
5Hfk4+NwG1zEOrLsqBcV1Q==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:19:36.840838 UTC,TRUE,FALSE,FALSE,5.997,model_B
pab1BSR3cLiLxsnWnKYdvg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:19:42.837863 UTC,TRUE,FALSE,FALSE,4.969,model_B
gHVaG0EWwSwSq0BmMYfkZg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:19:47.807612 UTC,TRUE,FALSE,FALSE,4.884,model_B
CJj/Y9WxI1BPVTK7jAXfmQ==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:19:52.692055 UTC,TRUE,FALSE,FALSE,5.042,model_B
P+9aNTFl7rGwntYa8jx/hQ==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:19:57.734758 UTC,TRUE,FALSE,FALSE,4.901,model_B
2VC4u4SY/0wAg+SDqRyENw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:02.636611 UTC,TRUE,FALSE,FALSE,9.551,model_B
IWRmhR6m8nGpNSSc4kC5rw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:12.18842 UTC,TRUE,FALSE,FALSE,4.901,model_B
9Irm/P/x0lzmgQ+dWJDWFw==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:17.089491 UTC,TRUE,FALSE,FALSE,4.762,model_B
BtAtE1PYQewYlSpjQ8xohg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:21.851654 UTC,TRUE,FALSE,FALSE,5.04,model_B
RrNk48aboSCk/ekOipEyTA==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:26.892154 UTC,TRUE,FALSE,FALSE,4.901,model_B
QWWHtzPewNfYijJsPQwa5A==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:31.793266 UTC,TRUE,FALSE,FALSE,6.651,model_B
s5zshMD3+/RjaLDXe8/WkQ==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:38.445078 UTC,TRUE,FALSE,FALSE,5.092,model_B
RmTycFY6n/QmE/OPle7Zbg==,6051,20211125-211456-HC2aIRu1,2021-11-25 21:20:43.537583 UTC,FALSE,FALSE,TRUE,1.419,model_B
